Algorithm name	Graph filename	Agents filename	Patience parameter	Number of runs	Max route length per agent	Result	Run time
GreedySearch	g12_rand	MultiAgents\a1_0	30	30	30	2249,02	4,4881
GreedySearch	g12_rand	MultiAgents\a1_0	30	30	30	2270,72	2,5838
GreedySearch	g12_rand	MultiAgents\a1_0	30	30	30	2093,93	2,7558
GreedySearch	g12_rand	MultiAgents\a1_0	30	30	30	2015,3	2,7639
GreedySearch	g12_rand	MultiAgents\a1_0	30	30	30	2282,94	3,1863
GreedySearch	g12_rand	MultiAgents\a1_0	30	30	30	2356,93	2,9371
GreedySearch	g12_rand	MultiAgents\a1_0	30	30	30	2189,43	4,1723
GreedySearch	g12_rand	MultiAgents\a1_0	30	30	30	2282,66	3,9671
GreedySearch	g12_rand	MultiAgents\a1_0	30	30	30	2376,14	2,8667
GreedySearch	g12_rand	MultiAgents\a1_0	30	30	30	2227,61	3,3181
GreedySearch	g12_rand	MultiAgents\a1_0	30	30	30	2236,5	2,7959
GreedySearch	g12_rand	MultiAgents\a1_0	30	30	30	2082,32	2,6359
GreedySearch	g12_rand	MultiAgents\a1_0	30	30	30	2209,8	2,8057
GreedySearch	g12_rand	MultiAgents\a1_0	30	30	30	2250,1	2,9265
GreedySearch	g12_rand	MultiAgents\a1_0	30	30	30	2255,52	4,1826
GreedySearch	g12_rand	MultiAgents\a1_0	30	30	30	2122,3	2,6577
GreedySearch	g12_rand	MultiAgents\a1_0	30	30	30	2088,12	3,7913
GreedySearch	g12_rand	MultiAgents\a1_0	30	30	30	2134,99	2,5019
GreedySearch	g12_rand	MultiAgents\a1_0	30	30	30	2277,15	3,84
GreedySearch	g12_rand	MultiAgents\a1_0	30	30	30	2329,83	2,6914
GreedySearch	g12_rand	MultiAgents\a1_0	30	30	30	2362,32	2,5216
GreedySearch	g12_rand	MultiAgents\a1_0	30	30	30	2031,83	2,9316
GreedySearch	g12_rand	MultiAgents\a1_0	30	30	30	2133,99	2,8842
GreedySearch	g12_rand	MultiAgents\a1_0	30	30	30	2422,67	2,8445
GreedySearch	g12_rand	MultiAgents\a1_0	30	30	30	2180,95	2,6406
GreedySearch	g12_rand	MultiAgents\a1_0	30	30	30	2138,82	2,6892
GreedySearch	g12_rand	MultiAgents\a1_0	30	30	30	2075,74	2,6875
GreedySearch	g12_rand	MultiAgents\a1_0	30	30	30	2242,48	2,746
GreedySearch	g12_rand	MultiAgents\a1_0	30	30	30	2101,21	2,6304
GreedySearch	g12_rand	MultiAgents\a1_0	30	30	30	2307,13	2,5753
