Algorithm name	Graph filename	Agents filename	Patience parameter	Number of runs	Max route length per agent	Result	Run time
GreedySearch	g100_racs	MultiAgents\a3_5	250	150	100	6401,45	525,8809
GreedySearch	g100_racs	MultiAgents\a3_5	250	150	100	6475,97	478,2986
GreedySearch	g100_racs	MultiAgents\a3_5	250	150	100	6401,74	482,0772
GreedySearch	g100_racs	MultiAgents\a3_5	250	150	100	6590,32	484,8642
GreedySearch	g100_racs	MultiAgents\a3_5	250	150	100	6626,87	452,572
GreedySearch	g100_racs	MultiAgents\a3_5	250	150	100	6397,67	462,1946
GreedySearch	g100_racs	MultiAgents\a3_5	250	150	100	6208,77	469,6834
GreedySearch	g100_racs	MultiAgents\a3_5	250	150	100	6413,73	467,0931
GreedySearch	g100_racs	MultiAgents\a3_5	250	150	100	6571,12	499,9861
GreedySearch	g100_racs	MultiAgents\a3_5	250	150	100	6680,36	598,0843
GreedySearch	g100_racs	MultiAgents\a3_5	250	150	100	6386,72	508,8791
GreedySearch	g100_racs	MultiAgents\a3_5	250	150	100	6664,75	452,7349
GreedySearch	g100_racs	MultiAgents\a3_5	250	150	100	6418,37	481,4436
GreedySearch	g100_racs	MultiAgents\a3_5	250	150	100	6509,7	475,277
GreedySearch	g100_racs	MultiAgents\a3_5	250	150	100	6557,19	449,0212
GreedySearch	g100_racs	MultiAgents\a3_5	250	150	100	6800,39	478,9928
GreedySearch	g100_racs	MultiAgents\a3_5	250	150	100	6808,58	455,9132
GreedySearch	g100_racs	MultiAgents\a3_5	250	150	100	6750,64	465,668
GreedySearch	g100_racs	MultiAgents\a3_5	250	150	100	6464,62	473,0251
GreedySearch	g100_racs	MultiAgents\a3_5	250	150	100	6731,95	459,1025
GreedySearch	g100_racs	MultiAgents\a3_5	250	150	100	6724,99	520,5659
GreedySearch	g100_racs	MultiAgents\a3_5	250	150	100	6609,06	461,4505
GreedySearch	g100_racs	MultiAgents\a3_5	250	150	100	6417,33	460,7686
GreedySearch	g100_racs	MultiAgents\a3_5	250	150	100	6485,25	522,488
GreedySearch	g100_racs	MultiAgents\a3_5	250	150	100	6679,48	447,1994
GreedySearch	g100_racs	MultiAgents\a3_5	250	150	100	6586,9	488,9777
GreedySearch	g100_racs	MultiAgents\a3_5	250	150	100	6561,92	476,6948
GreedySearch	g100_racs	MultiAgents\a3_5	250	150	100	6504,74	524,3457
GreedySearch	g100_racs	MultiAgents\a3_5	250	150	100	6423,55	505,6386
GreedySearch	g100_racs	MultiAgents\a3_5	250	150	100	6574,06	468,5118
GreedySearch	g100_racs	MultiAgents\a3_5	250	150	100	6435,03	484,2579
GreedySearch	g100_racs	MultiAgents\a3_5	250	150	100	6530,43	471,7493
GreedySearch	g100_racs	MultiAgents\a3_5	250	150	100	6389,19	491,3167
GreedySearch	g100_racs	MultiAgents\a3_5	250	150	100	6691,14	484,1222
GreedySearch	g100_racs	MultiAgents\a3_5	250	150	100	6468,21	465,732
GreedySearch	g100_racs	MultiAgents\a3_5	250	150	100	6717,26	473,4219
GreedySearch	g100_racs	MultiAgents\a3_5	250	150	100	6555,42	458,3183
GreedySearch	g100_racs	MultiAgents\a3_5	250	150	100	6651,77	499,5108
GreedySearch	g100_racs	MultiAgents\a3_5	250	150	100	6399,23	534,8567
GreedySearch	g100_racs	MultiAgents\a3_5	250	150	100	6491,48	491,8359
GreedySearch	g100_racs	MultiAgents\a3_5	250	150	100	6705,01	521,5118
GreedySearch	g100_racs	MultiAgents\a3_5	250	150	100	6445,19	458,9007
GreedySearch	g100_racs	MultiAgents\a3_5	250	150	100	6583,19	631,3719
GreedySearch	g100_racs	MultiAgents\a3_5	250	150	100	6697,71	470,73
GreedySearch	g100_racs	MultiAgents\a3_5	250	150	100	6649,95	486,8332
GreedySearch	g100_racs	MultiAgents\a3_5	250	150	100	6474,01	461,5371
GreedySearch	g100_racs	MultiAgents\a3_5	250	150	100	6473,99	468,877
GreedySearch	g100_racs	MultiAgents\a3_5	250	150	100	6513,67	514,89
GreedySearch	g100_racs	MultiAgents\a3_5	250	150	100	6340,03	469,8319
GreedySearch	g100_racs	MultiAgents\a3_5	250	150	100	6519,15	512,8181
GreedySearch	g100_racs	MultiAgents\a3_5	250	150	100	6605,86	601,1653
GreedySearch	g100_racs	MultiAgents\a3_5	250	150	100	6540,86	549,2507
GreedySearch	g100_racs	MultiAgents\a3_5	250	150	100	6287,88	561,6982
GreedySearch	g100_racs	MultiAgents\a3_5	250	150	100	6399,06	482,8431
GreedySearch	g100_racs	MultiAgents\a3_5	250	150	100	6663,5	471,7805
GreedySearch	g100_racs	MultiAgents\a3_5	250	150	100	6369,94	473,0553
GreedySearch	g100_racs	MultiAgents\a3_5	250	150	100	6588,58	489,8813
GreedySearch	g100_racs	MultiAgents\a3_5	250	150	100	6505,8	471,0974
GreedySearch	g100_racs	MultiAgents\a3_5	250	150	100	6489,94	477,6932
GreedySearch	g100_racs	MultiAgents\a3_5	250	150	100	6552,05	465,555
GreedySearch	g100_racs	MultiAgents\a3_5	250	150	100	6550,14	460,1632
GreedySearch	g100_racs	MultiAgents\a3_5	250	150	100	6656,52	487,9358
GreedySearch	g100_racs	MultiAgents\a3_5	250	150	100	6621,79	471,9673
GreedySearch	g100_racs	MultiAgents\a3_5	250	150	100	6361,3	768,8596
GreedySearch	g100_racs	MultiAgents\a3_5	250	150	100	6607,56	493,9808
GreedySearch	g100_racs	MultiAgents\a3_5	250	150	100	6622,03	605,8163
GreedySearch	g100_racs	MultiAgents\a3_5	250	150	100	6479,91	530,9825
GreedySearch	g100_racs	MultiAgents\a3_5	250	150	100	6401,13	479,5368
GreedySearch	g100_racs	MultiAgents\a3_5	250	150	100	6563,48	521,3603
GreedySearch	g100_racs	MultiAgents\a3_5	250	150	100	6408,94	472,9585
GreedySearch	g100_racs	MultiAgents\a3_5	250	150	100	6519,83	510,4125
GreedySearch	g100_racs	MultiAgents\a3_5	250	150	100	6549,25	491,8777
GreedySearch	g100_racs	MultiAgents\a3_5	250	150	100	6134,42	593,9444
GreedySearch	g100_racs	MultiAgents\a3_5	250	150	100	6512,44	652,5128
GreedySearch	g100_racs	MultiAgents\a3_5	250	150	100	6569,36	591,9062
GreedySearch	g100_racs	MultiAgents\a3_5	250	150	100	6589,91	471,9204
GreedySearch	g100_racs	MultiAgents\a3_5	250	150	100	6814,94	562,3002
GreedySearch	g100_racs	MultiAgents\a3_5	250	150	100	6318,47	502,43
GreedySearch	g100_racs	MultiAgents\a3_5	250	150	100	6522,3	455,3521
GreedySearch	g100_racs	MultiAgents\a3_5	250	150	100	6485,14	501,1069
GreedySearch	g100_racs	MultiAgents\a3_5	250	150	100	6488,87	472,1039
GreedySearch	g100_racs	MultiAgents\a3_5	250	150	100	6634,72	480,5165
GreedySearch	g100_racs	MultiAgents\a3_5	250	150	100	6660,1	460,5963
GreedySearch	g100_racs	MultiAgents\a3_5	250	150	100	6514,58	543,2637
GreedySearch	g100_racs	MultiAgents\a3_5	250	150	100	6649,07	512,2246
GreedySearch	g100_racs	MultiAgents\a3_5	250	150	100	6505,78	488,3927
GreedySearch	g100_racs	MultiAgents\a3_5	250	150	100	6516,34	487,6098
GreedySearch	g100_racs	MultiAgents\a3_5	250	150	100	6592,07	466,4881
GreedySearch	g100_racs	MultiAgents\a3_5	250	150	100	6461,21	445,4317
GreedySearch	g100_racs	MultiAgents\a3_5	250	150	100	6693,53	495,0372
GreedySearch	g100_racs	MultiAgents\a3_5	250	150	100	6430,24	474,113
GreedySearch	g100_racs	MultiAgents\a3_5	250	150	100	6633,85	456,8254
GreedySearch	g100_racs	MultiAgents\a3_5	250	150	100	6533,53	471,5863
GreedySearch	g100_racs	MultiAgents\a3_5	250	150	100	6565,34	465,4039
GreedySearch	g100_racs	MultiAgents\a3_5	250	150	100	6372,62	468,1278
GreedySearch	g100_racs	MultiAgents\a3_5	250	150	100	6452,4	476,2442
GreedySearch	g100_racs	MultiAgents\a3_5	250	150	100	6338,93	459,1627
GreedySearch	g100_racs	MultiAgents\a3_5	250	150	100	6593,02	461,7769
GreedySearch	g100_racs	MultiAgents\a3_5	250	150	100	6560,8	480,6564
GreedySearch	g100_racs	MultiAgents\a3_5	250	150	100	6550,49	454,3716
GreedySearch	g100_racs	MultiAgents\a3_5	250	150	100	6571,23	471,5684
GreedySearch	g100_racs	MultiAgents\a3_5	250	150	100	6638,48	468,4051
GreedySearch	g100_racs	MultiAgents\a3_5	250	150	100	6463,11	465,3796
GreedySearch	g100_racs	MultiAgents\a3_5	250	150	100	6514,9	510,1322
GreedySearch	g100_racs	MultiAgents\a3_5	250	150	100	6600,39	473,8553
GreedySearch	g100_racs	MultiAgents\a3_5	250	150	100	6501,51	458,9724
GreedySearch	g100_racs	MultiAgents\a3_5	250	150	100	6213,23	471,99
GreedySearch	g100_racs	MultiAgents\a3_5	250	150	100	6568,85	449,4556
GreedySearch	g100_racs	MultiAgents\a3_5	250	150	100	6659,54	481,8728
GreedySearch	g100_racs	MultiAgents\a3_5	250	150	100	6440,52	448,6564
GreedySearch	g100_racs	MultiAgents\a3_5	250	150	100	6576,35	460,3829
GreedySearch	g100_racs	MultiAgents\a3_5	250	150	100	6622,42	479,8227
GreedySearch	g100_racs	MultiAgents\a3_5	250	150	100	6469,1	456,6232
GreedySearch	g100_racs	MultiAgents\a3_5	250	150	100	6755,8	483,2147
GreedySearch	g100_racs	MultiAgents\a3_5	250	150	100	6861,23	451,5855
GreedySearch	g100_racs	MultiAgents\a3_5	250	150	100	6387,64	459,2646
GreedySearch	g100_racs	MultiAgents\a3_5	250	150	100	6439,32	465,232
GreedySearch	g100_racs	MultiAgents\a3_5	250	150	100	6561,59	464,8288
GreedySearch	g100_racs	MultiAgents\a3_5	250	150	100	6433,73	495,6874
GreedySearch	g100_racs	MultiAgents\a3_5	250	150	100	6516,56	453,043
GreedySearch	g100_racs	MultiAgents\a3_5	250	150	100	6595,77	477,4129
GreedySearch	g100_racs	MultiAgents\a3_5	250	150	100	6029,98	451,6431
GreedySearch	g100_racs	MultiAgents\a3_5	250	150	100	6469,71	454,768
