Algorithm name	Graph filename	Agents filename	Patience parameter	Number of runs	Max route length per agent	Result	Run time
GreedySearch	g9_haromszog	MultiAgents\a2_0	1	100	100	923,82	1,2992
GreedySearch	g9_haromszog	MultiAgents\a2_0	1	100	100	702,08	1,1255
GreedySearch	g9_haromszog	MultiAgents\a2_0	1	100	100	920,71	1,149
GreedySearch	g9_haromszog	MultiAgents\a2_0	1	100	100	1280,92	0,7611
GreedySearch	g9_haromszog	MultiAgents\a2_0	1	100	100	991,42	0,7701
GreedySearch	g9_haromszog	MultiAgents\a2_0	1	100	100	1097,3	1,5082
GreedySearch	g9_haromszog	MultiAgents\a2_0	1	100	100	1405,19	1,3674
GreedySearch	g9_haromszog	MultiAgents\a2_0	1	100	100	1018,79	0,7842
GreedySearch	g9_haromszog	MultiAgents\a2_0	1	100	100	1000	0,7432
GreedySearch	g9_haromszog	MultiAgents\a2_0	1	100	100	970,71	1,5185
GreedySearch	g9_haromszog	MultiAgents\a2_0	1	100	100	1125,9	0,8294
GreedySearch	g9_haromszog	MultiAgents\a2_0	1	100	100	1055,33	1,2044
GreedySearch	g9_haromszog	MultiAgents\a2_0	1	100	100	1205,88	1,1929
GreedySearch	g9_haromszog	MultiAgents\a2_0	1	100	100	736,39	1,0252
GreedySearch	g9_haromszog	MultiAgents\a2_0	1	100	100	924,26	1,2168
GreedySearch	g9_haromszog	MultiAgents\a2_0	1	100	100	1303,11	0,8917
GreedySearch	g9_haromszog	MultiAgents\a2_0	1	100	100	790,8	0,8008
GreedySearch	g9_haromszog	MultiAgents\a2_0	1	100	100	906,32	0,8162
GreedySearch	g9_haromszog	MultiAgents\a2_0	1	100	100	1167,76	1,6832
GreedySearch	g9_haromszog	MultiAgents\a2_0	1	100	100	686,4	1,163
GreedySearch	g9_haromszog	MultiAgents\a2_0	1	100	100	973,82	1,0107
GreedySearch	g9_haromszog	MultiAgents\a2_0	1	100	100	991,42	0,8379
GreedySearch	g9_haromszog	MultiAgents\a2_0	1	100	100	722,79	0,7918
GreedySearch	g9_haromszog	MultiAgents\a2_0	1	100	100	1255,88	1,1387
GreedySearch	g9_haromszog	MultiAgents\a2_0	1	100	100	924,26	0,8059
GreedySearch	g9_haromszog	MultiAgents\a2_0	1	100	100	973,82	1,2603
