Algorithm name	Graph filename	Agents filename	Patience parameter	Number of runs	Max route length per agent	Result	Run time
GreedySearch	g9_haromszog	MultiAgents\a2_4	30	30	30	631,51	3,3365
GreedySearch	g9_haromszog	MultiAgents\a2_4	30	30	30	644,97	3,0024
GreedySearch	g9_haromszog	MultiAgents\a2_4	30	30	30	722,93	3,8651
GreedySearch	g9_haromszog	MultiAgents\a2_4	30	30	30	631,51	3,3066
GreedySearch	g9_haromszog	MultiAgents\a2_4	30	30	30	631,51	2,9235
GreedySearch	g9_haromszog	MultiAgents\a2_4	30	30	30	665,68	2,6965
GreedySearch	g9_haromszog	MultiAgents\a2_4	30	30	30	631,51	2,7451
GreedySearch	g9_haromszog	MultiAgents\a2_4	30	30	30	702,22	3,898
GreedySearch	g9_haromszog	MultiAgents\a2_4	30	30	30	644,97	2,842
GreedySearch	g9_haromszog	MultiAgents\a2_4	30	30	30	631,51	3,8182
GreedySearch	g9_haromszog	MultiAgents\a2_4	30	30	30	631,51	3,4265
GreedySearch	g9_haromszog	MultiAgents\a2_4	30	30	30	631,51	3,5127
GreedySearch	g9_haromszog	MultiAgents\a2_4	30	30	30	644,97	3,1641
GreedySearch	g9_haromszog	MultiAgents\a2_4	30	30	30	772,93	4,5017
GreedySearch	g9_haromszog	MultiAgents\a2_4	30	30	30	631,51	2,8458
GreedySearch	g9_haromszog	MultiAgents\a2_4	30	30	30	644,97	2,9909
GreedySearch	g9_haromszog	MultiAgents\a2_4	30	30	30	631,51	3,3817
GreedySearch	g9_haromszog	MultiAgents\a2_4	30	30	30	631,51	3,0259
GreedySearch	g9_haromszog	MultiAgents\a2_4	30	30	30	631,51	2,8266
GreedySearch	g9_haromszog	MultiAgents\a2_4	30	30	30	644,97	3,5033
GreedySearch	g9_haromszog	MultiAgents\a2_4	30	30	30	631,51	2,8113
GreedySearch	g9_haromszog	MultiAgents\a2_4	30	30	30	631,51	2,9853
GreedySearch	g9_haromszog	MultiAgents\a2_4	30	30	30	652,22	4,2299
GreedySearch	g9_haromszog	MultiAgents\a2_4	30	30	30	631,51	3,761
GreedySearch	g9_haromszog	MultiAgents\a2_4	30	30	30	631,51	2,7123
