Algorithm name	Graph filename	Agents filename	Patience parameter	Number of runs	Max route length per agent	Result	Run time
GreedySearch	g10	MultiAgents\a2_0	30	30	30	1227,85	13,3802
GreedySearch	g10	MultiAgents\a2_0	30	30	30	1172,2	3,9918
GreedySearch	g10	MultiAgents\a2_0	30	30	30	1158,24	2,9687
GreedySearch	g10	MultiAgents\a2_0	30	30	30	1187,29	2,9491
GreedySearch	g10	MultiAgents\a2_0	30	30	30	1158,24	3,5895
GreedySearch	g10	MultiAgents\a2_0	30	30	30	1209,7	4,4441
GreedySearch	g10	MultiAgents\a2_0	30	30	30	1206,23	2,9768
GreedySearch	g10	MultiAgents\a2_0	30	30	30	1206,23	2,996
GreedySearch	g10	MultiAgents\a2_0	30	30	30	1240,52	2,9499
GreedySearch	g10	MultiAgents\a2_0	30	30	30	1213	2,909
GreedySearch	g10	MultiAgents\a2_0	30	30	30	1321,44	5,6669
GreedySearch	g10	MultiAgents\a2_0	30	30	30	1265,63	2,8151
GreedySearch	g10	MultiAgents\a2_0	30	30	30	1275,37	2,8283
GreedySearch	g10	MultiAgents\a2_0	30	30	30	1321,44	3,4133
GreedySearch	g10	MultiAgents\a2_0	30	30	30	1172,2	2,7946
GreedySearch	g10	MultiAgents\a2_0	30	30	30	1175,47	3,0975
GreedySearch	g10	MultiAgents\a2_0	30	30	30	1145,06	3,1146
GreedySearch	g10	MultiAgents\a2_0	30	30	30	1136,8	3,4504
GreedySearch	g10	MultiAgents\a2_0	30	30	30	1184,53	4,8977
GreedySearch	g10	MultiAgents\a2_0	30	30	30	1158,24	2,8497
GreedySearch	g10	MultiAgents\a2_0	30	30	30	1158,24	3,3587
GreedySearch	g10	MultiAgents\a2_0	30	30	30	1172,2	2,8612
GreedySearch	g10	MultiAgents\a2_0	30	30	30	1243,88	2,8927
GreedySearch	g10	MultiAgents\a2_0	30	30	30	1184,53	3,0331
GreedySearch	g10	MultiAgents\a2_0	30	30	30	1257,38	2,9721
GreedySearch	g10	MultiAgents\a2_0	30	30	30	1269,37	3,0114
GreedySearch	g10	MultiAgents\a2_0	30	30	30	1265,63	3,3949
GreedySearch	g10	MultiAgents\a2_0	30	30	30	1172,2	2,9589
GreedySearch	g10	MultiAgents\a2_0	30	30	30	1121,05	3,5182
