Algorithm name	Graph filename	Agents filename	Patience parameter	Number of runs	Max route length per agent	Result	Run time
GreedySearch	g200_rand	MultiAgents\a5_6	1	100	200	16713,16	105,6174
GreedySearch	g200_rand	MultiAgents\a5_6	1	100	200	16264,75	107,2128
GreedySearch	g200_rand	MultiAgents\a5_6	1	100	200	15491,24	93,2804
GreedySearch	g200_rand	MultiAgents\a5_6	1	100	200	17265,96	123,6151
GreedySearch	g200_rand	MultiAgents\a5_6	1	100	200	14174,87	122,3948
GreedySearch	g200_rand	MultiAgents\a5_6	1	100	200	14867,42	144,8021
GreedySearch	g200_rand	MultiAgents\a5_6	1	100	200	13948,6	107,2183
GreedySearch	g200_rand	MultiAgents\a5_6	1	100	200	16453,52	102,1828
GreedySearch	g200_rand	MultiAgents\a5_6	1	100	200	16249,33	102,9192
GreedySearch	g200_rand	MultiAgents\a5_6	1	100	200	15468,3	100,9877
GreedySearch	g200_rand	MultiAgents\a5_6	1	100	200	15736,82	112,5486
GreedySearch	g200_rand	MultiAgents\a5_6	1	100	200	17344,19	104,4859
GreedySearch	g200_rand	MultiAgents\a5_6	1	100	200	16574,97	119,8378
GreedySearch	g200_rand	MultiAgents\a5_6	1	100	200	16649,06	117,4293
GreedySearch	g200_rand	MultiAgents\a5_6	1	100	200	14994,66	112,9058
GreedySearch	g200_rand	MultiAgents\a5_6	1	100	200	15318,81	105,8944
GreedySearch	g200_rand	MultiAgents\a5_6	1	100	200	17168,67	102,6713
GreedySearch	g200_rand	MultiAgents\a5_6	1	100	200	17630,08	99,1005
GreedySearch	g200_rand	MultiAgents\a5_6	1	100	200	17906,43	101,6439
GreedySearch	g200_rand	MultiAgents\a5_6	1	100	200	17340,4	108,0802
GreedySearch	g200_rand	MultiAgents\a5_6	1	100	200	16095,3	123,9074
GreedySearch	g200_rand	MultiAgents\a5_6	1	100	200	17133,11	98,6683
GreedySearch	g200_rand	MultiAgents\a5_6	1	100	200	16960,02	117,2697
