Algorithm name	Graph filename	Agents filename	Patience parameter	Number of runs	Max route length per agent	Result	Run time
GreedySearch	g13_rand	MultiAgents\a1_0	30	30	30	2355,91	4,6131
GreedySearch	g13_rand	MultiAgents\a1_0	30	30	30	2168,48	2,9538
GreedySearch	g13_rand	MultiAgents\a1_0	30	30	30	2224,08	4,5085
GreedySearch	g13_rand	MultiAgents\a1_0	30	30	30	2593,77	3,3309
GreedySearch	g13_rand	MultiAgents\a1_0	30	30	30	2144,61	3,1061
GreedySearch	g13_rand	MultiAgents\a1_0	30	30	30	2238,89	3,3309
GreedySearch	g13_rand	MultiAgents\a1_0	30	30	30	2307,98	2,6726
GreedySearch	g13_rand	MultiAgents\a1_0	30	30	30	2366,21	2,7221
GreedySearch	g13_rand	MultiAgents\a1_0	30	30	30	2225,75	3,2605
GreedySearch	g13_rand	MultiAgents\a1_0	30	30	30	2537,78	3,2332
GreedySearch	g13_rand	MultiAgents\a1_0	30	30	30	2455,29	2,6747
GreedySearch	g13_rand	MultiAgents\a1_0	30	30	30	2286,89	2,9192
GreedySearch	g13_rand	MultiAgents\a1_0	30	30	30	2295,8	2,7618
GreedySearch	g13_rand	MultiAgents\a1_0	30	30	30	2489,23	2,8531
GreedySearch	g13_rand	MultiAgents\a1_0	30	30	30	2287,72	3,3216
GreedySearch	g13_rand	MultiAgents\a1_0	30	30	30	2375,61	4,9604
GreedySearch	g13_rand	MultiAgents\a1_0	30	30	30	2258,78	3,2755
GreedySearch	g13_rand	MultiAgents\a1_0	30	30	30	2159,84	2,7438
GreedySearch	g13_rand	MultiAgents\a1_0	30	30	30	2425,63	3,0173
GreedySearch	g13_rand	MultiAgents\a1_0	30	30	30	2375	2,772
GreedySearch	g13_rand	MultiAgents\a1_0	30	30	30	1938,54	2,8676
GreedySearch	g13_rand	MultiAgents\a1_0	30	30	30	2530,95	2,6986
GreedySearch	g13_rand	MultiAgents\a1_0	30	30	30	2272,34	2,8659
GreedySearch	g13_rand	MultiAgents\a1_0	30	30	30	2289,85	2,8902
GreedySearch	g13_rand	MultiAgents\a1_0	30	30	30	2190,77	4,4552
GreedySearch	g13_rand	MultiAgents\a1_0	30	30	30	2588,15	2,7763
GreedySearch	g13_rand	MultiAgents\a1_0	30	30	30	2157,65	2,8718
GreedySearch	g13_rand	MultiAgents\a1_0	30	30	30	2242,17	3,0754
GreedySearch	g13_rand	MultiAgents\a1_0	30	30	30	2428,03	2,8194
GreedySearch	g13_rand	MultiAgents\a1_0	30	30	30	2095,31	3,1377
