Algorithm name	Graph filename	Agents filename	Patience parameter	Number of runs	Max route length per agent	Result	Run time
GreedySearch	g10	MultiAgents\a2_4	30	30	30	1165,16	3,339
GreedySearch	g10	MultiAgents\a2_4	30	30	30	1265,29	3,8348
GreedySearch	g10	MultiAgents\a2_4	30	30	30	1143,65	2,6862
GreedySearch	g10	MultiAgents\a2_4	30	30	30	1272,97	2,8834
GreedySearch	g10	MultiAgents\a2_4	30	30	30	1177,12	3,9795
GreedySearch	g10	MultiAgents\a2_4	30	30	30	1144,86	2,8829
GreedySearch	g10	MultiAgents\a2_4	30	30	30	1177,12	4,5734
GreedySearch	g10	MultiAgents\a2_4	30	30	30	1172,94	3,2759
GreedySearch	g10	MultiAgents\a2_4	30	30	30	1258,62	4,3793
GreedySearch	g10	MultiAgents\a2_4	30	30	30	1260,29	2,9777
GreedySearch	g10	MultiAgents\a2_4	30	30	30	1190,38	2,9073
GreedySearch	g10	MultiAgents\a2_4	30	30	30	1258,22	3,092
GreedySearch	g10	MultiAgents\a2_4	30	30	30	1241,35	3,9086
GreedySearch	g10	MultiAgents\a2_4	30	30	30	1189,85	2,8599
GreedySearch	g10	MultiAgents\a2_4	30	30	30	1189,85	2,7861
GreedySearch	g10	MultiAgents\a2_4	30	30	30	1156,37	2,9678
GreedySearch	g10	MultiAgents\a2_4	30	30	30	1177,12	2,8407
GreedySearch	g10	MultiAgents\a2_4	30	30	30	1165,74	2,8979
GreedySearch	g10	MultiAgents\a2_4	30	30	30	1256,85	2,81
GreedySearch	g10	MultiAgents\a2_4	30	30	30	1156,37	3,0391
GreedySearch	g10	MultiAgents\a2_4	30	30	30	1177,12	5,7791
GreedySearch	g10	MultiAgents\a2_4	30	30	30	1190,4	3,3275
GreedySearch	g10	MultiAgents\a2_4	30	30	30	1250,39	3,1428
GreedySearch	g10	MultiAgents\a2_4	30	30	30	1300,14	2,9115
GreedySearch	g10	MultiAgents\a2_4	30	30	30	1297,37	2,9828
GreedySearch	g10	MultiAgents\a2_4	30	30	30	1277,51	2,7822
GreedySearch	g10	MultiAgents\a2_4	30	30	30	1189,85	2,8403
GreedySearch	g10	MultiAgents\a2_4	30	30	30	1246,84	3,8097
GreedySearch	g10	MultiAgents\a2_4	30	30	30	1231,16	2,8411
GreedySearch	g10	MultiAgents\a2_4	30	30	30	1143,65	2,9503
GreedySearch	g10	MultiAgents\a2_4	30	30	30	1246,84	3,8169
GreedySearch	g10	MultiAgents\a2_4	30	30	30	1257,17	3,0054
GreedySearch	g10	MultiAgents\a2_4	30	30	30	1172,94	2,9158
GreedySearch	g10	MultiAgents\a2_4	30	30	30	1267,78	3,9295
GreedySearch	g10	MultiAgents\a2_4	30	30	30	1177,12	2,993
GreedySearch	g10	MultiAgents\a2_4	30	30	30	1170,24	2,9448
GreedySearch	g10	MultiAgents\a2_4	30	30	30	1142,8	3,226
GreedySearch	g10	MultiAgents\a2_4	30	30	30	1165,74	3,4239
GreedySearch	g10	MultiAgents\a2_4	30	30	30	1144,86	3,4547
GreedySearch	g10	MultiAgents\a2_4	30	30	30	1258,22	2,9307
GreedySearch	g10	MultiAgents\a2_4	30	30	30	1226,19	3,9039
GreedySearch	g10	MultiAgents\a2_4	30	30	30	1165,16	4,3763
GreedySearch	g10	MultiAgents\a2_4	30	30	30	1371,91	3,0254
GreedySearch	g10	MultiAgents\a2_4	30	30	30	1207,73	4,7752
GreedySearch	g10	MultiAgents\a2_4	30	30	30	1193,46	2,8996
GreedySearch	g10	MultiAgents\a2_4	30	30	30	1265,29	2,813
GreedySearch	g10	MultiAgents\a2_4	30	30	30	1144,86	4,8243
GreedySearch	g10	MultiAgents\a2_4	30	30	30	1255,26	4,7931
GreedySearch	g10	MultiAgents\a2_4	30	30	30	1193,6	3,0476
GreedySearch	g10	MultiAgents\a2_4	30	30	30	1190,4	2,9593
GreedySearch	g10	MultiAgents\a2_4	30	30	30	1230,55	4,0772
GreedySearch	g10	MultiAgents\a2_4	30	30	30	1241,35	4,0691
GreedySearch	g10	MultiAgents\a2_4	30	30	30	1253,23	4,1463
GreedySearch	g10	MultiAgents\a2_4	30	30	30	1281,82	3,4542
GreedySearch	g10	MultiAgents\a2_4	30	30	30	1272,63	4,797
GreedySearch	g10	MultiAgents\a2_4	30	30	30	1165,74	2,8441
GreedySearch	g10	MultiAgents\a2_4	30	30	30	1145,63	2,9017
GreedySearch	g10	MultiAgents\a2_4	30	30	30	1165,16	3,412
GreedySearch	g10	MultiAgents\a2_4	30	30	30	1156,37	3,1603
GreedySearch	g10	MultiAgents\a2_4	30	30	30	1211,82	3,3258
GreedySearch	g10	MultiAgents\a2_4	30	30	30	1250,54	3,4645
GreedySearch	g10	MultiAgents\a2_4	30	30	30	1165,16	2,8731
GreedySearch	g10	MultiAgents\a2_4	30	30	30	1132,94	3,1598
GreedySearch	g10	MultiAgents\a2_4	30	30	30	1228,81	2,8684
GreedySearch	g10	MultiAgents\a2_4	30	30	30	1192,98	4,3063
GreedySearch	g10	MultiAgents\a2_4	30	30	30	1268,12	3,0289
GreedySearch	g10	MultiAgents\a2_4	30	30	30	1257,83	3,0417
GreedySearch	g10	MultiAgents\a2_4	30	30	30	1231,16	3,1005
GreedySearch	g10	MultiAgents\a2_4	30	30	30	1193,6	2,8057
GreedySearch	g10	MultiAgents\a2_4	30	30	30	1165,16	3,0353
GreedySearch	g10	MultiAgents\a2_4	30	30	30	1258,22	2,906
GreedySearch	g10	MultiAgents\a2_4	30	30	30	1111,38	2,8996
GreedySearch	g10	MultiAgents\a2_4	30	30	30	1170,24	4,7573
GreedySearch	g10	MultiAgents\a2_4	30	30	30	1262,12	3,2789
GreedySearch	g10	MultiAgents\a2_4	30	30	30	1165,16	3,3198
GreedySearch	g10	MultiAgents\a2_4	30	30	30	1204,76	2,9969
GreedySearch	g10	MultiAgents\a2_4	30	30	30	1245,47	2,9567
GreedySearch	g10	MultiAgents\a2_4	30	30	30	1184,89	2,9183
GreedySearch	g10	MultiAgents\a2_4	30	30	30	1224,15	3,1406
GreedySearch	g10	MultiAgents\a2_4	30	30	30	1155,03	4,7052
GreedySearch	g10	MultiAgents\a2_4	30	30	30	1184,81	2,9252
GreedySearch	g10	MultiAgents\a2_4	30	30	30	1160,13	3,0182
GreedySearch	g10	MultiAgents\a2_4	30	30	30	1236,19	2,7763
GreedySearch	g10	MultiAgents\a2_4	30	30	30	1142,8	3,7247
GreedySearch	g10	MultiAgents\a2_4	30	30	30	1258,17	2,8962
GreedySearch	g10	MultiAgents\a2_4	30	30	30	1257,17	3,1466
GreedySearch	g10	MultiAgents\a2_4	30	30	30	1274,21	3,1086
GreedySearch	g10	MultiAgents\a2_4	30	30	30	1111,38	3,7
GreedySearch	g10	MultiAgents\a2_4	30	30	30	1236,77	3,5387
GreedySearch	g10	MultiAgents\a2_4	30	30	30	1175,23	2,9188
GreedySearch	g10	MultiAgents\a2_4	30	30	30	1098,83	3,5421
GreedySearch	g10	MultiAgents\a2_4	30	30	30	1177,12	2,9192
GreedySearch	g10	MultiAgents\a2_4	30	30	30	1123,54	2,973
GreedySearch	g10	MultiAgents\a2_4	30	30	30	1250,39	3,0259
GreedySearch	g10	MultiAgents\a2_4	30	30	30	1111,38	4,7658
GreedySearch	g10	MultiAgents\a2_4	30	30	30	1253,3	3,9547
GreedySearch	g10	MultiAgents\a2_4	30	30	30	1156,37	3,0668
GreedySearch	g10	MultiAgents\a2_4	30	30	30	1246,84	2,8863
GreedySearch	g10	MultiAgents\a2_4	30	30	30	1224,04	3,3762
GreedySearch	g10	MultiAgents\a2_4	30	30	30	1241,52	2,874
