Algorithm name	Graph filename	Agents filename	Patience parameter	Number of runs	Max route length per agent	Result	Run time
GreedySearch	g100_racs	MultiAgents\a3_5	250	155	100	6627,81	514,8861
GreedySearch	g100_racs	MultiAgents\a3_5	250	157	100	6583,02	496,6641
GreedySearch	g100_racs	MultiAgents\a3_5	250	159	100	6658,07	524,9695
GreedySearch	g100_racs	MultiAgents\a3_5	250	161	100	6383,29	524,9926
GreedySearch	g100_racs	MultiAgents\a3_5	250	163	100	6268,48	571,8166
GreedySearch	g100_racs	MultiAgents\a3_5	250	165	100	6601,4	577,9431
GreedySearch	g100_racs	MultiAgents\a3_5	250	167	100	6362,09	585,9717
GreedySearch	g100_racs	MultiAgents\a3_5	250	169	100	6339,89	522,4048
GreedySearch	g100_racs	MultiAgents\a3_5	250	171	100	6651,33	549,6709
GreedySearch	g100_racs	MultiAgents\a3_5	250	173	100	6642,92	563,3127
GreedySearch	g100_racs	MultiAgents\a3_5	250	175	100	6639,38	595,7376
GreedySearch	g100_racs	MultiAgents\a3_5	250	177	100	6691,77	720,1223
GreedySearch	g100_racs	MultiAgents\a3_5	250	179	100	6690,15	689,4088
GreedySearch	g100_racs	MultiAgents\a3_5	250	181	100	6438,73	618,6872
GreedySearch	g100_racs	MultiAgents\a3_5	250	183	100	6457,98	804,938
GreedySearch	g100_racs	MultiAgents\a3_5	250	185	100	6661,68	871,5304
GreedySearch	g100_racs	MultiAgents\a3_5	250	187	100	6568,32	934,7316
GreedySearch	g100_racs	MultiAgents\a3_5	250	189	100	6246,6	665,9968
GreedySearch	g100_racs	MultiAgents\a3_5	250	191	100	6626,93	588,5773
GreedySearch	g100_racs	MultiAgents\a3_5	250	193	100	6593,32	685,6597
GreedySearch	g100_racs	MultiAgents\a3_5	250	195	100	6455,35	590,3685
GreedySearch	g100_racs	MultiAgents\a3_5	250	197	100	6278,72	631,028
GreedySearch	g100_racs	MultiAgents\a3_5	250	199	100	6428,69	600,812
GreedySearch	g100_racs	MultiAgents\a3_5	250	201	100	6480,78	649,2126
GreedySearch	g100_racs	MultiAgents\a3_5	250	203	100	6421,03	615,0639
GreedySearch	g100_racs	MultiAgents\a3_5	250	205	100	6546,48	662,7524
GreedySearch	g100_racs	MultiAgents\a3_5	250	207	100	6489,95	631,6949
GreedySearch	g100_racs	MultiAgents\a3_5	250	209	100	6485,23	656,8913
GreedySearch	g100_racs	MultiAgents\a3_5	250	211	100	6352,08	703,2955
GreedySearch	g100_racs	MultiAgents\a3_5	250	213	100	6590,05	766,1361
GreedySearch	g100_racs	MultiAgents\a3_5	250	215	100	6587,68	1010,3449
GreedySearch	g100_racs	MultiAgents\a3_5	250	217	100	6468,97	794,0828
GreedySearch	g100_racs	MultiAgents\a3_5	250	219	100	6327,99	970,8975
GreedySearch	g100_racs	MultiAgents\a3_5	250	221	100	6401,53	1019,9607
GreedySearch	g100_racs	MultiAgents\a3_5	250	223	100	6590,58	867,2436
GreedySearch	g100_racs	MultiAgents\a3_5	250	225	100	6522,69	960,7799
GreedySearch	g100_racs	MultiAgents\a3_5	250	227	100	6510,53	824,6112
GreedySearch	g100_racs	MultiAgents\a3_5	250	229	100	6504,94	793,9287
GreedySearch	g100_racs	MultiAgents\a3_5	250	231	100	6682,2	702,9294
GreedySearch	g100_racs	MultiAgents\a3_5	250	233	100	6484,21	720,6936
GreedySearch	g100_racs	MultiAgents\a3_5	250	235	100	6563,22	810,5444
GreedySearch	g100_racs	MultiAgents\a3_5	250	237	100	6555,04	945,1384
GreedySearch	g100_racs	MultiAgents\a3_5	250	239	100	6537,11	1017,1536
GreedySearch	g100_racs	MultiAgents\a3_5	250	241	100	6164,71	784,4777
GreedySearch	g100_racs	MultiAgents\a3_5	250	243	100	6671,09	890,4376
