Algorithm name	Graph filename	Agents filename	Patience parameter	Number of runs	Max route length per agent	Result	Run time
GreedySearch	g100_racs	MultiAgents\a3_5	155	100	100	6953,21	201,38
GreedySearch	g100_racs	MultiAgents\a3_5	157	100	100	6888,1	208,7638
GreedySearch	g100_racs	MultiAgents\a3_5	159	100	100	6857,6	205,8314
GreedySearch	g100_racs	MultiAgents\a3_5	161	100	100	6996,28	234,4944
GreedySearch	g100_racs	MultiAgents\a3_5	163	100	100	6816,49	199,2663
GreedySearch	g100_racs	MultiAgents\a3_5	165	100	100	6633,26	237,845
GreedySearch	g100_racs	MultiAgents\a3_5	167	100	100	7179,17	204,28
GreedySearch	g100_racs	MultiAgents\a3_5	169	100	100	6791,01	211,9924
GreedySearch	g100_racs	MultiAgents\a3_5	171	100	100	6791,24	227,7518
GreedySearch	g100_racs	MultiAgents\a3_5	173	100	100	6824,74	218,86
GreedySearch	g100_racs	MultiAgents\a3_5	175	100	100	6803,16	210,8967
GreedySearch	g100_racs	MultiAgents\a3_5	177	100	100	6903,2	227,8836
GreedySearch	g100_racs	MultiAgents\a3_5	179	100	100	7033,39	219,2935
GreedySearch	g100_racs	MultiAgents\a3_5	181	100	100	6739,52	243,2342
GreedySearch	g100_racs	MultiAgents\a3_5	183	100	100	7018,25	218,1595
GreedySearch	g100_racs	MultiAgents\a3_5	185	100	100	6758,65	229,9141
GreedySearch	g100_racs	MultiAgents\a3_5	187	100	100	6770,82	244,8043
GreedySearch	g100_racs	MultiAgents\a3_5	189	100	100	6387,01	248,1707
GreedySearch	g100_racs	MultiAgents\a3_5	191	100	100	6879,65	257,7054
GreedySearch	g100_racs	MultiAgents\a3_5	193	100	100	6833,39	236,1887
GreedySearch	g100_racs	MultiAgents\a3_5	195	100	100	6808,93	239,5892
GreedySearch	g100_racs	MultiAgents\a3_5	197	100	100	7104,61	250,869
GreedySearch	g100_racs	MultiAgents\a3_5	199	100	100	7020,07	281,8257
GreedySearch	g100_racs	MultiAgents\a3_5	201	100	100	6592,21	238,0754
GreedySearch	g100_racs	MultiAgents\a3_5	203	100	100	6563,63	248,1417
GreedySearch	g100_racs	MultiAgents\a3_5	205	100	100	6738,87	253,5928
GreedySearch	g100_racs	MultiAgents\a3_5	207	100	100	6635,11	278,8258
GreedySearch	g100_racs	MultiAgents\a3_5	209	100	100	6720,13	278,5656
GreedySearch	g100_racs	MultiAgents\a3_5	211	100	100	6853,09	258,0651
GreedySearch	g100_racs	MultiAgents\a3_5	213	100	100	6726	279,3549
GreedySearch	g100_racs	MultiAgents\a3_5	215	100	100	6564,66	365,8248
GreedySearch	g100_racs	MultiAgents\a3_5	217	100	100	6681,33	268,285
GreedySearch	g100_racs	MultiAgents\a3_5	219	100	100	6814,17	268,2889
GreedySearch	g100_racs	MultiAgents\a3_5	221	100	100	6463,68	266,7682
GreedySearch	g100_racs	MultiAgents\a3_5	223	100	100	6654,29	288,1873
GreedySearch	g100_racs	MultiAgents\a3_5	225	100	100	6858,35	321,7766
GreedySearch	g100_racs	MultiAgents\a3_5	227	100	100	6773,36	328,753
GreedySearch	g100_racs	MultiAgents\a3_5	229	100	100	6690,63	299,6023
GreedySearch	g100_racs	MultiAgents\a3_5	231	100	100	6515,82	340,0942
GreedySearch	g100_racs	MultiAgents\a3_5	233	100	100	6658,65	341,5615
GreedySearch	g100_racs	MultiAgents\a3_5	235	100	100	6797,85	283,3233
GreedySearch	g100_racs	MultiAgents\a3_5	237	100	100	6660,44	307,5225
GreedySearch	g100_racs	MultiAgents\a3_5	239	100	100	6788,12	345,5334
GreedySearch	g100_racs	MultiAgents\a3_5	241	100	100	6673,76	287,8259
GreedySearch	g100_racs	MultiAgents\a3_5	243	100	100	6691,27	291,2883
