Algorithm name	Graph filename	Agents filename	Patience parameter	Number of runs	Max route length per agent	Result	Run time
GreedySearch	g12_negyzet	MultiAgents\a1_0	30	30	30	1597,74	3,2951
GreedySearch	g12_negyzet	MultiAgents\a1_0	30	30	30	1851,63	2,8309
GreedySearch	g12_negyzet	MultiAgents\a1_0	30	30	30	2052,22	2,6922
GreedySearch	g12_negyzet	MultiAgents\a1_0	30	30	30	1898,08	2,7724
GreedySearch	g12_negyzet	MultiAgents\a1_0	30	30	30	1598,08	2,7682
GreedySearch	g12_negyzet	MultiAgents\a1_0	30	30	30	1621,9	3,0344
GreedySearch	g12_negyzet	MultiAgents\a1_0	30	30	30	2026,48	2,7635
GreedySearch	g12_negyzet	MultiAgents\a1_0	30	30	30	1927,2	3,4214
GreedySearch	g12_negyzet	MultiAgents\a1_0	30	30	30	1760,21	4,2265
GreedySearch	g12_negyzet	MultiAgents\a1_0	30	30	30	1694,19	3,2443
GreedySearch	g12_negyzet	MultiAgents\a1_0	30	30	30	1954,3	3,0045
GreedySearch	g12_negyzet	MultiAgents\a1_0	30	30	30	1750,3	4,5273
GreedySearch	g12_negyzet	MultiAgents\a1_0	30	30	30	1626,59	4,762
GreedySearch	g12_negyzet	MultiAgents\a1_0	30	30	30	1626,59	2,8569
GreedySearch	g12_negyzet	MultiAgents\a1_0	30	30	30	1515,68	2,8185
GreedySearch	g12_negyzet	MultiAgents\a1_0	30	30	30	1851,63	2,6235
GreedySearch	g12_negyzet	MultiAgents\a1_0	30	30	30	1900	2,6632
GreedySearch	g12_negyzet	MultiAgents\a1_0	30	30	30	1906,22	2,673
GreedySearch	g12_negyzet	MultiAgents\a1_0	30	30	30	1742,71	3,1394
GreedySearch	g12_negyzet	MultiAgents\a1_0	30	30	30	1915,68	2,7025
GreedySearch	g12_negyzet	MultiAgents\a1_0	30	30	30	1918,79	3,8732
GreedySearch	g12_negyzet	MultiAgents\a1_0	30	30	30	1712,13	4,2751
GreedySearch	g12_negyzet	MultiAgents\a1_0	30	30	30	2016,43	2,8629
GreedySearch	g12_negyzet	MultiAgents\a1_0	30	30	30	1912,88	2,868
GreedySearch	g12_negyzet	MultiAgents\a1_0	30	30	30	1644,19	2,9141
GreedySearch	g12_negyzet	MultiAgents\a1_0	30	30	30	2047,3	3,2277
GreedySearch	g12_negyzet	MultiAgents\a1_0	30	30	30	1894,97	2,7579
