Algorithm name	Graph filename	Agents filename	Generation number	Populatiom number	Mutation probability	Weakparent rate	First childmutate	Second child mutate	Result	Run time
Genetic	g10	MultiAgents\a2_0	100	48	0,6	0,025	True	False	1172,2	9,6443
Genetic	g10	MultiAgents\a2_0	100	48	0,6	0,025	True	False	1077,08	10,3368
Genetic	g10	MultiAgents\a2_0	100	48	0,6	0,025	True	False	1074,36	8,1215
Genetic	g10	MultiAgents\a2_0	100	48	0,6	0,025	True	False	1075,46	7,8698
Genetic	g10	MultiAgents\a2_0	100	48	0,6	0,025	True	False	1172,2	9,1814
Genetic	g10	MultiAgents\a2_0	100	48	0,6	0,025	True	False	1135,72	8,215
Genetic	g10	MultiAgents\a2_0	100	48	0,6	0,025	True	False	1077,08	11,1654
Genetic	g10	MultiAgents\a2_0	100	48	0,6	0,025	True	False	1158,24	10,6896
Genetic	g10	MultiAgents\a2_0	100	48	0,6	0,025	True	False	1158,24	7,4692
Genetic	g10	MultiAgents\a2_0	100	48	0,6	0,025	True	False	1039,55	7,2721
Genetic	g10	MultiAgents\a2_0	100	48	0,6	0,025	True	False	1143,65	7,8847
Genetic	g10	MultiAgents\a2_0	100	48	0,6	0,025	True	False	1172,2	8,0464
Genetic	g10	MultiAgents\a2_0	100	48	0,6	0,025	True	False	1039,55	7,6898
Genetic	g10	MultiAgents\a2_0	100	48	0,6	0,025	True	False	1172,2	7,3087
Genetic	g10	MultiAgents\a2_0	100	48	0,6	0,025	True	False	1172,2	10,7899
Genetic	g10	MultiAgents\a2_0	100	48	0,6	0,025	True	False	1135,72	8,2747
Genetic	g10	MultiAgents\a2_0	100	48	0,6	0,025	True	False	1172,2	10,2105
Genetic	g10	MultiAgents\a2_0	100	48	0,6	0,025	True	False	1075,46	7,2699
Genetic	g10	MultiAgents\a2_0	100	48	0,6	0,025	True	False	1172,2	7,6838
Genetic	g10	MultiAgents\a2_0	100	48	0,6	0,025	True	False	1135,72	7,3736
Genetic	g10	MultiAgents\a2_0	100	48	0,6	0,025	True	False	1235,86	7,569
Genetic	g10	MultiAgents\a2_0	100	48	0,6	0,025	True	False	1075,46	8,3178
Genetic	g10	MultiAgents\a2_0	100	48	0,6	0,025	True	False	1077,08	8,1348
Genetic	g10	MultiAgents\a2_0	100	48	0,6	0,025	True	False	1155,03	7,2145
Genetic	g10	MultiAgents\a2_0	100	48	0,6	0,025	True	False	1182,1	7,95
Genetic	g10	MultiAgents\a2_0	100	48	0,6	0,025	True	False	1075,46	7,1526
Genetic	g10	MultiAgents\a2_0	100	48	0,6	0,025	True	False	1075,46	7,7674
Genetic	g10	MultiAgents\a2_0	100	48	0,6	0,025	True	False	1039,55	7,4056
Genetic	g10	MultiAgents\a2_0	100	48	0,6	0,025	True	False	1172,2	7,9415
Genetic	g10	MultiAgents\a2_0	100	48	0,6	0,025	True	False	1172,2	10,7289
Genetic	g10	MultiAgents\a2_0	100	48	0,6	0,025	True	False	1172,2	7,8988
Genetic	g10	MultiAgents\a2_0	100	48	0,6	0,025	True	False	1074,36	7,3297
Genetic	g10	MultiAgents\a2_0	100	48	0,6	0,025	True	False	1135,72	7,2546
Genetic	g10	MultiAgents\a2_0	100	48	0,6	0,025	True	False	1075,46	7,5707
Genetic	g10	MultiAgents\a2_0	100	48	0,6	0,025	True	False	1077,08	7,7269
Genetic	g10	MultiAgents\a2_0	100	48	0,6	0,025	True	False	1075,46	12,058
Genetic	g10	MultiAgents\a2_0	100	48	0,6	0,025	True	False	1231,44	16,555
Genetic	g10	MultiAgents\a2_0	100	48	0,6	0,025	True	False	1135,72	11,2213
Genetic	g10	MultiAgents\a2_0	100	48	0,6	0,025	True	False	1075,46	10,5437
Genetic	g10	MultiAgents\a2_0	100	48	0,6	0,025	True	False	1150,72	7,2691
Genetic	g10	MultiAgents\a2_0	100	48	0,6	0,025	True	False	1240,02	7,7277
Genetic	g10	MultiAgents\a2_0	100	48	0,6	0,025	True	False	1172,2	11,482
Genetic	g10	MultiAgents\a2_0	100	48	0,6	0,025	True	False	1135,72	7,4901
Genetic	g10	MultiAgents\a2_0	100	48	0,6	0,025	True	False	1172,2	7,6253
Genetic	g10	MultiAgents\a2_0	100	48	0,6	0,025	True	False	1075,46	8,3387
Genetic	g10	MultiAgents\a2_0	100	48	0,6	0,025	True	False	1172,2	7,5784
Genetic	g10	MultiAgents\a2_0	100	48	0,6	0,025	True	False	1136,21	9,0295
Genetic	g10	MultiAgents\a2_0	100	48	0,6	0,025	True	False	1136,21	9,2437
Genetic	g10	MultiAgents\a2_0	100	48	0,6	0,025	True	False	1075,46	9,4374
Genetic	g10	MultiAgents\a2_0	100	48	0,6	0,025	True	False	1172,2	7,4909
Genetic	g10	MultiAgents\a2_0	100	48	0,6	0,025	True	False	1039,55	7,3907
Genetic	g10	MultiAgents\a2_0	100	48	0,6	0,025	True	False	1172,2	7,7926
Genetic	g10	MultiAgents\a2_0	100	48	0,6	0,025	True	False	1172,2	7,2029
Genetic	g10	MultiAgents\a2_0	100	48	0,6	0,025	True	False	1182,1	7,3975
Genetic	g10	MultiAgents\a2_0	100	48	0,6	0,025	True	False	1075,46	9,0956
Genetic	g10	MultiAgents\a2_0	100	48	0,6	0,025	True	False	1075,46	11,2528
Genetic	g10	MultiAgents\a2_0	100	48	0,6	0,025	True	False	1135,72	7,6164
Genetic	g10	MultiAgents\a2_0	100	48	0,6	0,025	True	False	1228,64	7,3267
Genetic	g10	MultiAgents\a2_0	100	48	0,6	0,025	True	False	1075,46	8,9305
Genetic	g10	MultiAgents\a2_0	100	48	0,6	0,025	True	False	1135,72	7,2494
Genetic	g10	MultiAgents\a2_0	100	48	0,6	0,025	True	False	1135,72	9,4118
Genetic	g10	MultiAgents\a2_0	100	48	0,6	0,025	True	False	1172,2	8,5
Genetic	g10	MultiAgents\a2_0	100	48	0,6	0,025	True	False	1172,2	8,4053
Genetic	g10	MultiAgents\a2_0	100	48	0,6	0,025	True	False	1172,2	10,9648
Genetic	g10	MultiAgents\a2_0	100	48	0,6	0,025	True	False	1135,72	7,7444
Genetic	g10	MultiAgents\a2_0	100	48	0,6	0,025	True	False	1172,2	7,4414
Genetic	g10	MultiAgents\a2_0	100	48	0,6	0,025	True	False	1209,36	10,6448
Genetic	g10	MultiAgents\a2_0	100	48	0,6	0,025	True	False	1135,72	7,3928
Genetic	g10	MultiAgents\a2_0	100	48	0,6	0,025	True	False	1039,55	8,5687
Genetic	g10	MultiAgents\a2_0	100	48	0,6	0,025	True	False	1167,7	8,4799
Genetic	g10	MultiAgents\a2_0	100	48	0,6	0,025	True	False	1075,46	8,1292
Genetic	g10	MultiAgents\a2_0	100	48	0,6	0,025	True	False	1172,2	7,4781
Genetic	g10	MultiAgents\a2_0	100	48	0,6	0,025	True	False	1143,65	7,179
Genetic	g10	MultiAgents\a2_0	100	48	0,6	0,025	True	False	1172,2	8,0644
Genetic	g10	MultiAgents\a2_0	100	48	0,6	0,025	True	False	1075,46	7,6471
Genetic	g10	MultiAgents\a2_0	100	48	0,6	0,025	True	False	1172,2	8,1727
Genetic	g10	MultiAgents\a2_0	100	48	0,6	0,025	True	False	1247,38	9,8658
Genetic	g10	MultiAgents\a2_0	100	48	0,6	0,025	True	False	1172,2	7,5268
Genetic	g10	MultiAgents\a2_0	100	48	0,6	0,025	True	False	1172,2	7,6198
Genetic	g10	MultiAgents\a2_0	100	48	0,6	0,025	True	False	1121,05	7,447
Genetic	g10	MultiAgents\a2_0	100	48	0,6	0,025	True	False	1039,55	7,9517
Genetic	g10	MultiAgents\a2_0	100	48	0,6	0,025	True	False	1172,2	8,0157
Genetic	g10	MultiAgents\a2_0	100	48	0,6	0,025	True	False	1172,2	9,8265
Genetic	g10	MultiAgents\a2_0	100	48	0,6	0,025	True	False	1182,1	13,7245
Genetic	g10	MultiAgents\a2_0	100	48	0,6	0,025	True	False	1074,36	13,658
Genetic	g10	MultiAgents\a2_0	100	48	0,6	0,025	True	False	1172,2	8,765
Genetic	g10	MultiAgents\a2_0	100	48	0,6	0,025	True	False	1075,46	7,5268
Genetic	g10	MultiAgents\a2_0	100	48	0,6	0,025	True	False	1102,8	8,3468
Genetic	g10	MultiAgents\a2_0	100	48	0,6	0,025	True	False	1172,2	7,8468
Genetic	g10	MultiAgents\a2_0	100	48	0,6	0,025	True	False	1231,44	9,9728
Genetic	g10	MultiAgents\a2_0	100	48	0,6	0,025	True	False	1172,2	9,556
