Algorithm name	Graph filename	Agents filename	Generation number	Populatiom number	Mutation probability	Weakparent rate	First childmutate	Second child mutate	Result	Run time
Genetic	g14	agents2_max4_1	143	1500	0,76	0,026	True	True	141319,53	482,8008
Genetic	g14	agents2_max4_1	145	1500	0,76	0,026	True	True	141319,53	504,9329
Genetic	g14	agents2_max4_1	147	1500	0,76	0,026	True	True	141319,53	484,5804
Genetic	g14	agents2_max4_1	149	1500	0,76	0,026	True	True	141319,53	516,8304
Genetic	g14	agents2_max4_1	151	1500	0,76	0,026	True	True	141319,53	501,8737
Genetic	g14	agents2_max4_1	153	1500	0,76	0,026	True	True	141319,53	570,5788
Genetic	g14	agents2_max4_1	155	1500	0,76	0,026	True	True	141319,53	508,6436
Genetic	g14	agents2_max4_1	157	1500	0,76	0,026	True	True	141319,53	556,5006
Genetic	g14	agents2_max4_1	159	1500	0,76	0,026	True	True	141319,53	533,8408
Genetic	g14	agents2_max4_1	161	1500	0,76	0,026	True	True	141319,53	540,9311
Genetic	g14	agents2_max4_1	163	1500	0,76	0,026	True	True	141319,53	555,387
Genetic	g14	agents2_max4_1	165	1500	0,76	0,026	True	True	141319,53	545,9751
Genetic	g14	agents2_max4_1	167	1500	0,76	0,026	True	True	141319,53	567,4612
Genetic	g14	agents2_max4_1	169	1500	0,76	0,026	True	True	141319,53	554,2537
Genetic	g14	agents2_max4_1	171	1500	0,76	0,026	True	True	141319,53	591,9215
Genetic	g14	agents2_max4_1	173	1500	0,76	0,026	True	True	141319,53	575,0388
Genetic	g14	agents2_max4_1	175	1500	0,76	0,026	True	True	141319,53	602,077
Genetic	g14	agents2_max4_1	177	1500	0,76	0,026	True	True	141319,53	580,3422
Genetic	g14	agents2_max4_1	179	1500	0,76	0,026	True	True	141319,53	603,9911
Genetic	g14	agents2_max4_1	181	1500	0,76	0,026	True	True	141319,53	631,6279
Genetic	g14	agents2_max4_1	183	1500	0,76	0,026	True	True	141319,53	622,6893
Genetic	g14	agents2_max4_1	185	1500	0,76	0,026	True	True	141319,53	633,0402
Genetic	g14	agents2_max4_1	187	1500	0,76	0,026	True	True	141319,53	619,2687
Genetic	g14	agents2_max4_1	189	1500	0,76	0,026	True	True	141319,53	642,0377
Genetic	g14	agents2_max4_1	191	1500	0,76	0,026	True	True	141319,53	642,1098
Genetic	g14	agents2_max4_1	193	1500	0,76	0,026	True	True	141319,53	665,195
Genetic	g14	agents2_max4_1	195	1500	0,76	0,026	True	True	141319,53	657,7804
Genetic	g14	agents2_max4_1	197	1500	0,76	0,026	True	True	141319,53	674,5378
Genetic	g14	agents2_max4_1	199	1500	0,76	0,026	True	True	141319,53	670,6461
